"",BBEX3.D.CAD.XDR.DA.AC.000,BBEX3.D.CAD.XDR.DA.AC.000_FLAGS,BBEX3.D.CHF.XDR.DA.AC.000,BBEX3.D.CHF.XDR.DA.AC.000_FLAGS,BBEX3.D.CNY.XDR.DA.AC.000,BBEX3.D.CNY.XDR.DA.AC.000_FLAGS,BBEX3.D.DKK.XDR.DA.AC.000,BBEX3.D.DKK.XDR.DA.AC.000_FLAGS,BBEX3.D.EUR.XDR.DA.AC.000,BBEX3.D.EUR.XDR.DA.AC.000_FLAGS,BBEX3.D.GBP.XDR.DA.AC.000,BBEX3.D.GBP.XDR.DA.AC.000_FLAGS,BBEX3.D.JPY.XDR.DA.AC.000,BBEX3.D.JPY.XDR.DA.AC.000_FLAGS,BBEX3.D.NOK.XDR.DA.AC.000,BBEX3.D.NOK.XDR.DA.AC.000_FLAGS,BBEX3.D.SEK.XDR.DA.AC.000,BBEX3.D.SEK.XDR.DA.AC.000_FLAGS,BBEX3.D.USD.XDR.DA.AC.000,BBEX3.D.USD.XDR.DA.AC.000_FLAGS
2009-09-14,1.71591,,1.64432,,10.79140,,8.07918,,1.08541,,0.956060,,142.874,,9.40884,,11.13840,,1.580470,
2009-09-15,1.70238,,1.64180,,10.80050,,8.05730,,1.08254,,0.959297,,143.982,,9.35209,,11.06790,,1.581700,
2009-09-16,1.69168,,1.64234,,10.83280,,8.04751,,1.08138,,0.960587,,144.324,,9.30691,,10.98250,,1.586500,
2009-09-17,1.68488,,1.63932,,10.83860,,8.02994,,1.07910,,0.959951,,144.707,,9.30882,,10.89070,,1.587570,
2009-09-18,1.69919,,1.63201,,10.81730,,8.01745,,1.07751,,0.968148,,144.504,,9.31064,,10.94870,,1.584470,
2009-09-19,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-09-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-09-21,1.70137,,1.63522,,10.77940,,8.01449,,1.07703,,0.974868,,.,No value available,9.31628,,10.91280,,1.578710,
2009-09-22,1.69578,,1.62483,,10.84000,,7.99284,,1.07400,,0.971515,,.,No value available,9.26638,,10.86950,,1.587360,
2009-09-23,.,No value available,1.62565,,10.83830,,7.99169,,1.07390,,0.965838,,.,No value available,9.19684,,10.81520,,1.587550,
2009-09-24,1.72445,,1.62497,,10.83310,,7.99520,,1.07433,,0.979672,,144.822,,9.14261,,10.80850,,1.586570,
2009-09-25,1.72807,,1.62864,,10.81120,,8.03142,,1.07921,,0.988641,,143.597,,9.17549,,10.94790,,1.583210,
2009-09-26,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-09-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-09-28,1.71680,,1.63350,,10.79290,,8.03013,,1.07898,,0.997606,,140.524,,9.20099,,11.07680,,1.580700,
2009-09-29,1.71496,,1.63877,,10.77280,,8.07155,,1.08431,,0.988133,,142.138,,9.23284,,11.04690,,1.577560,
2009-09-30,1.69876,,1.63032,,10.81970,,8.05477,,1.08200,,0.983294,,142.229,,9.15374,,11.10250,,1.584370,
2009-10-01,1.69936,,1.64541,,.,No value available,8.07657,,1.08486,,0.987216,,141.671,,9.16221,,10.98180,,1.577270,
2009-10-02,1.71026,,1.64040,,.,No value available,8.07630,,1.08482,,0.995144,,141.142,,9.16347,,11.13760,,1.577010,
2009-10-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-04,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-05,1.69993,,1.63324,,.,No value available,8.04894,,1.08121,,0.991159,,141.911,,9.13192,,11.13320,,1.580300,
2009-10-06,1.67671,,1.62738,,.,No value available,8.02047,,1.07739,,0.996512,,141.325,,9.03399,,11.06330,,1.586140,
2009-10-07,1.68428,,1.63448,,.,No value available,8.03471,,1.07942,,0.998492,,141.005,,9.02829,,11.05120,,1.586110,
2009-10-08,1.67598,,1.63303,,.,No value available,8.02227,,1.07760,,0.989403,,140.712,,9.00163,,11.07640,,1.590870,
2009-10-09,1.65515,,1.63546,,10.84010,,8.01295,,1.07649,,0.993443,,141.634,,8.93759,,11.11480,,1.587830,
2009-10-10,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-11,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-12,.,No value available,1.62866,,.,No value available,7.98773,,1.07301,,1.002790,,.,No value available,8.93551,,11.15350,,1.584300,
2009-10-13,1.63562,,1.62402,,10.84320,,7.95431,,1.06855,,1.004740,,142.978,,8.89886,,.,No value available,1.588290,
2009-10-14,1.64054,,1.62173,,10.88200,,7.97346,,1.07116,,0.996492,,142.344,,8.87343,,11.04640,,1.593990,
2009-10-15,1.64331,,1.61763,,10.88850,,7.98767,,1.07305,,0.980325,,142.592,,8.94390,,11.00140,,1.594980,
2009-10-16,1.65424,,1.62256,,10.87070,,7.97200,,1.07089,,0.977833,,144.740,,8.94190,,11.11430,,1.592300,
2009-10-17,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-18,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-19,1.64292,,1.61662,,10.88180,,7.95273,,1.06839,,0.978588,,144.879,,8.92371,,11.07310,,1.593830,
2009-10-20,1.67721,,1.61428,,10.90560,,7.94199,,1.06696,,0.973340,,144.400,,8.87981,,11.05760,,1.597350,
2009-10-21,1.66238,,1.61416,,10.90120,,7.96464,,1.07003,,0.963549,,144.987,,8.91123,,11.06040,,1.596600,
2009-10-22,1.67414,,1.61171,,10.90100,,7.92362,,1.06447,,0.965475,,145.539,,8.86376,,10.98530,,1.596700,
2009-10-23,1.67847,,1.60754,,10.90570,,7.91615,,1.06346,,0.973444,,146.394,,8.85606,,10.90570,,1.597320,
2009-10-24,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-25,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-10-26,1.69395,,1.60603,,10.89520,,7.90808,,1.06243,,0.977431,,146.593,,8.84525,,10.80660,,1.595660,
2009-10-27,1.69290,,1.61960,,10.85630,,7.95602,,1.06889,,0.969791,,146.379,,8.96274,,10.92240,,1.589870,
2009-10-28,1.70709,,1.62249,,10.83720,,7.98977,,1.07345,,0.973084,,144.664,,.,No value available,11.07800,,1.587100,
2009-10-29,1.69913,,1.62786,,10.83840,,7.98901,,1.07332,,0.964181,,143.327,,8.99815,,11.16620,,1.587230,
2009-10-30,1.71295,,1.62630,,10.85590,,7.99571,,1.07425,,0.962399,,145.284,,9.01453,,11.15310,,1.589890,
2009-10-31,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-01,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-02,1.70861,,1.62431,,10.85980,,8.01295,,1.07666,,0.972091,,143.139,,9.07614,,11.23640,,1.590440,
2009-11-03,1.69487,,1.63644,,10.81130,,8.03923,,1.08023,,0.972668,,.,No value available,9.19659,,11.23030,,1.583400,
2009-11-04,1.69183,,1.62716,,10.84980,,8.01122,,1.07650,,0.961936,,143.298,,9.08727,,11.23840,,1.589020,
2009-11-05,1.69731,,1.62226,,10.88040,,7.97633,,1.07189,,0.965568,,144.171,,9.04290,,11.27450,,1.593570,
2009-11-06,1.70957,,1.62265,,10.88830,,7.98569,,1.07304,,0.960283,,144.643,,9.05002,,11.12730,,1.594750,
2009-11-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-08,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-09,1.69333,,1.61561,,10.94160,,7.95893,,1.06956,,0.954171,,144.429,,9.00511,,11.04610,,1.602630,
2009-11-10,1.68469,,1.61469,,10.93460,,7.96356,,1.07024,,0.960726,,144.091,,8.97239,,10.99180,,1.601720,
2009-11-11,.,No value available,1.61077,,10.94480,,7.93311,,1.06619,,0.962094,,143.650,,8.91337,,10.90200,,1.603240,
2009-11-12,1.68235,,1.61709,,10.91840,,7.97544,,1.07180,,0.965204,,143.861,,8.99402,,10.89950,,1.599340,
2009-11-13,1.67949,,1.62131,,10.91200,,.,No value available,1.07499,,0.956947,,144.214,,8.99167,,10.96830,,1.598290,
2009-11-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-15,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-16,1.67525,,1.61583,,10.93430,,7.96318,,1.07021,,0.959141,,143.453,,8.92236,,10.91470,,1.601580,
2009-11-17,1.69564,,1.62376,,10.92930,,8.00801,,1.07621,,0.953971,,142.557,,8.98376,,10.93390,,1.600870,
2009-11-18,1.68377,,1.61994,,10.94850,,7.97754,,1.07213,,0.954290,,143.120,,8.95440,,10.98060,,1.603590,
2009-11-19,1.70016,,.,No value available,10.91150,,8.00134,,1.07528,,0.961141,,142.735,,9.02372,,11.03550,,1.598190,
2009-11-20,1.70836,,1.62611,,10.90530,,8.02272,,1.07809,,0.967942,,141.991,,9.08290,,11.02470,,1.597200,
2009-11-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-22,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-23,1.69105,,1.61877,,10.94330,,7.96819,,1.07078,,0.964981,,.,No value available,8.96877,,11.01080,,1.602740,
2009-11-24,1.69906,,1.61977,,10.93560,,7.96210,,1.06999,,0.968485,,142.357,,8.96282,,11.11560,,1.601680,
2009-11-25,1.69112,,1.61285,,10.99520,,7.94527,,1.06772,,0.963874,,142.282,,8.98594,,11.06770,,1.610440,
2009-11-26,1.70734,,1.61307,,11.00110,,7.95710,,1.06925,,0.973748,,140.761,,9.08868,,11.17950,,1.611460,
2009-11-27,1.70366,,1.62108,,10.94760,,8.00051,,1.07494,,0.979355,,137.909,,9.12850,,11.31340,,1.603600,
2009-11-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-29,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-11-30,1.70261,,1.61437,,10.99300,,7.97684,,1.07181,,0.977469,,139.683,,9.12375,,11.21090,,1.610180,
2009-12-01,1.68075,,1.61276,,10.99930,,7.95437,,1.06882,,0.972677,,140.009,,9.06413,,11.19340,,1.611150,
2009-12-02,1.68761,,1.61103,,11.00590,,7.95071,,1.06837,,0.966408,,140.258,,8.99669,,11.11180,,1.612160,
2009-12-03,1.69917,,1.60746,,11.00380,,7.93305,,1.06601,,0.968636,,141.356,,8.99604,,11.00060,,1.611810,
2009-12-04,1.69137,,1.60774,,10.97970,,7.94256,,1.06731,,0.966072,,141.846,,9.06158,,11.06860,,1.608230,
2009-12-05,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-07,1.67182,,1.62554,,10.85990,,8.00442,,1.07564,,0.973227,,143.149,,9.10797,,11.17360,,1.590540,
2009-12-08,1.68943,,1.62793,,10.87790,,8.02497,,1.07838,,0.978024,,141.795,,9.15709,,11.25990,,1.593200,
2009-12-09,1.68095,,1.63141,,10.87690,,8.02716,,1.07869,,0.976467,,140.822,,9.13117,,11.34620,,1.593010,
2009-12-10,1.67432,,1.63230,,10.86760,,8.04149,,1.08059,,0.976153,,139.832,,9.11527,,11.33300,,1.591710,
2009-12-11,1.68459,,1.63080,,10.86620,,8.02588,,1.07846,,0.977154,,141.213,,9.10598,,11.26770,,1.591490,
2009-12-12,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-13,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-14,1.68034,,1.63942,,10.83090,,8.05925,,1.08300,,0.977431,,140.386,,9.17137,,11.29830,,1.586280,
2009-12-15,1.67882,,1.64404,,10.79340,,8.09009,,1.08714,,0.973937,,140.217,,9.21184,,11.33830,,1.580810,
2009-12-16,1.67430,,.,No value available,10.80540,,8.08806,,1.08689,,0.967183,,141.793,,9.09678,,11.35850,,1.582510,
2009-12-17,1.68285,,1.64814,,10.72590,,8.14989,,1.09521,,0.973691,,141.534,,9.20522,,11.37300,,1.570850,
2009-12-18,1.67782,,1.63807,,10.72940,,8.15561,,1.09597,,0.970167,,140.866,,9.20116,,11.39180,,1.571290,
2009-12-19,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-21,1.66207,,1.63508,,.,No value available,8.12552,,1.09192,,0.973066,,141.826,,9.11976,,11.42530,,1.568880,
2009-12-22,1.65045,,1.63951,,10.67650,,8.14876,,1.09498,,0.975924,,142.859,,9.15961,,11.37460,,1.563520,
2009-12-23,1.63501,,1.63376,,10.65770,,8.13742,,1.09325,,0.978445,,.,No value available,9.13125,,11.46740,,1.560720,
2009-12-24,1.64520,,1.62182,,10.71150,,.,No value available,1.08949,,0.980402,,143.798,,.,No value available,.,No value available,1.568650,
2009-12-25,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-26,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2009-12-28,.,No value available,1.62073,,10.70280,,8.09881,,1.08812,,.,No value available,143.499,,.,No value available,11.37570,,1.567440,
2009-12-29,1.63288,,1.61530,,10.71560,,8.09127,,1.08731,,0.980825,,143.954,,9.05576,,11.27950,,1.569320,
2009-12-30,1.64399,,1.62259,,10.66570,,8.10688,,1.08940,,0.985358,,143.797,,9.06610,,11.26580,,1.561990,
2009-12-31,1.64075,,1.61551,,10.70450,,.,No value available,1.08822,,0.968007,,.,No value available,9.05608,,11.30700,,1.567690,
2010-01-01,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-02,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-04,1.62620,,1.61962,,10.69940,,8.10386,,1.08900,,0.965894,,145.806,,8.96146,,11.19210,,1.566970,
2010-01-05,1.62586,,1.61567,,10.70290,,8.07709,,1.08541,,0.978857,,143.822,,8.91337,,11.06300,,1.567550,
2010-01-06,1.61588,,1.61603,,10.67610,,8.10787,,1.08965,,0.978263,,143.230,,8.92204,,.,No value available,1.563650,
2010-01-07,1.61611,,1.61596,,10.66000,,8.12209,,1.09152,,0.981219,,143.953,,8.94831,,11.10480,,1.561310,
2010-01-08,1.61403,,1.61715,,10.65390,,8.13458,,1.09322,,0.974792,,145.581,,8.93096,,11.11360,,1.560350,
2010-01-09,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-10,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-11,1.62286,,1.59879,,10.73960,,8.05672,,1.08273,,0.972422,,.,No value available,8.81282,,11.06210,,1.572990,
2010-01-12,1.63104,,1.60196,,10.73330,,8.07754,,1.08562,,0.973966,,145.025,,8.88305,,11.05960,,1.572080,
2010-01-13,1.62777,,1.60269,,10.76660,,8.05711,,1.08287,,0.968842,,143.695,,8.85622,,11.13350,,1.576990,
2010-01-14,1.61462,,1.60706,,10.74290,,8.08205,,1.08625,,0.967146,,144.373,,8.86816,,11.04630,,1.573550,
2010-01-15,1.61637,,1.61276,,10.72730,,8.13511,,1.09314,,0.964683,,143.143,,8.90147,,11.09320,,1.571280,
2010-01-16,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-17,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-18,1.61147,,1.61272,,.,No value available,8.14160,,1.09403,,0.962242,,142.896,,8.90916,,11.06690,,1.572010,
2010-01-19,1.61974,,1.62052,,10.70680,,8.17381,,1.09833,,0.959914,,141.931,,8.94967,,11.02520,,1.568300,
2010-01-20,1.63609,,1.62828,,10.66050,,8.22287,,1.10490,,0.959417,,142.326,,8.98674,,11.13310,,1.561450,
2010-01-21,1.63074,,1.62887,,10.61630,,8.22910,,1.10567,,0.962677,,142.361,,9.00617,,11.19990,,1.555010,
2010-01-22,1.64897,,1.62696,,10.65670,,8.22220,,1.10430,,0.964906,,140.406,,9.05027,,11.23090,,1.560930,
2010-01-23,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-24,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-25,1.65372,,1.62309,,10.66900,,8.22186,,1.10435,,0.967773,,140.790,,9.05797,,11.31050,,1.562770,
2010-01-26,1.65457,,1.63039,,10.65020,,8.24599,,1.10759,,0.967942,,141.027,,9.13801,,11.37260,,1.560030,
2010-01-27,1.66369,,1.63185,,10.65780,,8.25928,,1.10939,,0.962112,,139.252,,9.11851,,11.40010,,1.561130,
2010-01-28,1.65667,,1.63721,,10.62690,,8.27787,,1.11192,,0.958249,,140.575,,9.09446,,11.32800,,1.556580,
2010-01-29,1.65522,,1.63159,,10.61050,,8.28432,,1.11284,,0.963066,,139.644,,9.13868,,11.39610,,1.554190,
2010-01-30,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-01-31,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-01,1.65030,,1.64132,,10.57620,,8.29009,,1.11345,,0.975591,,139.733,,9.12650,,11.37070,,1.549150,
2010-02-02,1.64503,,1.63774,,10.58810,,8.28521,,1.11279,,0.972952,,140.852,,9.06199,,11.29050,,1.550890,
2010-02-03,1.64841,,1.63505,,10.60750,,8.27219,,1.11112,,0.972328,,140.462,,9.07334,,11.20280,,1.553780,
2010-02-04,1.65836,,1.63997,,10.54740,,8.30613,,1.11573,,0.976706,,140.436,,9.11444,,11.28200,,1.544960,
2010-02-05,1.65320,,1.65259,,10.52380,,8.38209,,1.12588,,0.980498,,138.222,,9.25420,,11.53000,,1.541450,
2010-02-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-08,1.64525,,1.65202,,10.50560,,8.37654,,1.12524,,0.988289,,137.565,,9.19380,,11.39070,,1.538760,
2010-02-09,1.64640,,.,No value available,10.51460,,8.33292,,1.11928,,0.988592,,137.657,,9.12434,,11.37770,,1.540130,
2010-02-10,1.64737,,1.64228,,10.53930,,8.36484,,1.12357,,0.985940,,138.632,,9.11328,,11.32370,,1.543790,
2010-02-11,1.62242,,1.64632,,10.52580,,8.36771,,1.12391,,0.986242,,.,No value available,9.10084,,11.20490,,1.541780,
2010-02-12,1.61414,,1.65736,,10.46390,,8.40746,,1.12935,,0.981585,,137.457,,9.10589,,11.10860,,1.532750,
2010-02-13,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-15,1.61084,,.,No value available,.,No value available,8.40845,,1.12961,,0.978703,,138.596,,9.09678,,11.15520,,1.537060,
2010-02-16,1.60343,,1.65249,,.,No value available,8.38638,,1.12676,,0.979691,,138.105,,9.07260,,11.09610,,1.537910,
2010-02-17,1.61047,,1.64652,,.,No value available,8.35338,,1.12224,,0.976973,,139.128,,8.98465,,11.02150,,1.540390,
2010-02-18,1.60053,,1.65459,,.,No value available,8.40124,,1.12871,,0.981990,,139.472,,.,No value available,11.09060,,1.531320,
2010-02-19,1.58868,,1.65530,,.,No value available,8.39391,,1.12778,,0.991061,,140.115,,9.14110,,11.13370,,1.524640,
2010-02-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-22,1.59641,,1.64907,,10.45150,,8.36295,,1.12351,,0.989462,,140.291,,9.02739,,11.04150,,1.530890,
2010-02-23,1.60850,,1.65377,,10.44140,,8.38497,,1.12649,,0.992684,,139.331,,9.03555,,10.91250,,1.529430,
2010-02-24,1.61571,,1.65446,,10.45550,,8.41397,,1.13049,,0.991316,,138.185,,9.07680,,11.07640,,1.531480,
2010-02-25,1.63260,,1.65829,,10.44100,,8.43839,,1.13379,,0.999191,,137.108,,9.11627,,11.05730,,1.529370,
2010-02-26,1.61320,,1.65105,,10.46280,,8.40576,,1.12939,,1.006760,,136.783,,9.08422,,11.00010,,1.532580,
2010-02-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-02-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-01,1.59202,,1.65161,,10.42920,,8.40682,,1.12954,,1.026960,,135.966,,9.10075,,10.93840,,1.527710,
2010-03-02,1.57856,,1.65224,,10.43630,,8.39772,,1.12838,,1.021190,,136.515,,9.08166,,11.02210,,1.528720,
2010-03-03,1.57877,,1.64538,,10.47690,,8.37283,,1.12508,,1.019610,,136.130,,9.08447,,11.05390,,1.534720,
2010-03-04,1.58463,,1.64488,,10.49320,,8.36981,,1.12462,,1.019990,,135.959,,9.05371,,10.99430,,1.537130,
2010-03-05,1.57456,,1.64941,,10.45000,,8.38771,,1.12706,,1.017940,,136.622,,9.07169,,10.94500,,1.530770,
2010-03-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-08,1.57537,,1.64168,,10.45540,,8.34272,,1.12104,,1.013210,,138.499,,9.02323,,10.86260,,1.531560,
2010-03-09,1.56633,,1.64838,,10.43070,,8.38736,,1.12707,,1.021510,,137.518,,9.06290,,10.90970,,1.527970,
2010-03-10,1.56580,,1.64208,,10.43520,,8.35778,,1.12319,,1.023400,,137.610,,8.99952,,10.93750,,1.528660,
2010-03-11,1.57099,,1.63772,,10.44720,,8.33841,,1.12062,,1.018050,,138.428,,8.97779,,10.93110,,1.530430,
2010-03-12,1.56603,,1.62937,,10.49380,,8.31041,,1.11680,,1.013970,,139.324,,8.97127,,10.88400,,1.537280,
2010-03-13,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-15,1.56650,,1.62415,,10.46600,,8.32494,,1.11874,,1.019230,,139.064,,8.96724,,10.85140,,1.533230,
2010-03-16,1.55664,,1.62413,,10.47110,,8.31718,,1.11778,,1.013370,,138.438,,8.95849,,10.90250,,1.533940,
2010-03-17,1.55572,,1.62064,,10.50100,,8.32085,,1.11831,,1.003290,,139.112,,8.95760,,10.88760,,1.538340,
2010-03-18,1.55568,,1.62519,,10.47380,,8.35778,,1.12325,,1.004620,,138.353,,8.98489,,10.91310,,1.534350,
2010-03-19,1.55201,,1.61804,,10.43280,,8.39384,,1.12808,,1.008460,,138.252,,8.99418,,10.86260,,1.528330,
2010-03-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-22,1.55370,,1.62092,,10.40540,,8.41907,,1.13153,,1.017410,,.,No value available,9.10258,,10.97100,,1.524280,
2010-03-23,1.55097,,1.61878,,10.40220,,8.38680,,1.12719,,1.016510,,137.603,,9.06487,,11.00600,,1.523850,
2010-03-24,1.55625,,1.62188,,10.34730,,8.45544,,1.13643,,1.013350,,137.102,,.,No value available,10.92490,,1.515770,
2010-03-25,1.54291,,1.61833,,10.33850,,8.43818,,1.13390,,1.013610,,139.056,,.,No value available,10.97970,,1.514440,
2010-03-26,1.55693,,1.61703,,10.33430,,8.43654,,1.13367,,1.018090,,140.026,,9.18054,,10.95230,,1.513790,
2010-03-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2010-03-29,1.54960,,1.61293,,10.36800,,8.39032,,1.12744,,1.014480,,140.714,,9.09504,,10.99590,,1.518770,
2010-03-30,1.54811,,1.61512,,10.37300,,8.38997,,1.12709,,1.007320,,140.071,,9.06281,,10.97110,,1.519540,
2010-03-31,1.54192,,1.60964,,10.36400,,8.38553,,1.12637,,1.002140,,141.576,,9.08306,,11.01860,,1.518240,
2010-04-01,1.53115,,1.59924,,10.37400,,.,No value available,1.12842,,0.997735,,141.945,,.,No value available,10.96880,,1.519760,
2010-04-02,.,No value available,.,No value available,10.35410,,.,No value available,.,No value available,.,No value available,142.206,,.,No value available,.,No value available,1.516860,
2010-04-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
